# X0,X1,X2,Y0,Y1,Y2,Z0,Z1,Z2
4.245732145458331885e+00,4.772021001747145164e+00,4.162014821383413832e+00,2.264863101701178039e+01,2.451121456522032105e+01,2.192544962071080406e+01,-8.076724549945353715e+00,-7.088211735459290175e+00,-7.753210109530717986e+00
4.772021001747145164e+00,4.162014821383413832e+00,4.756238469214050468e+00,2.451121456522032105e+01,2.192544962071080406e+01,2.186695619818268099e+01,-7.088211735459290175e+00,-7.753210109530717986e+00,-6.845117626749436468e+00
4.162014821383413832e+00,4.756238469214050468e+00,4.137741946270086402e+00,2.192544962071080406e+01,2.186695619818268099e+01,2.244327728643944653e+01,-7.753210109530717986e+00,-6.845117626749436468e+00,-7.721915624586001670e+00
4.756238469214050468e+00,4.137741946270086402e+00,4.532519359459288744e+00,2.186695619818268099e+01,2.244327728643944653e+01,2.165117269489135055e+01,-6.845117626749436468e+00,-7.721915624586001670e+00,-6.969259527375832874e+00
4.137741946270086402e+00,4.532519359459288744e+00,4.391305544769030789e+00,2.244327728643944653e+01,2.165117269489135055e+01,2.149884400068225787e+01,-7.721915624586001670e+00,-6.969259527375832874e+00,-7.404065774676952039e+00
4.532519359459288744e+00,4.391305544769030789e+00,4.171601988674087380e+00,2.165117269489135055e+01,2.149884400068225787e+01,2.117930769620673814e+01,-6.969259527375832874e+00,-7.404065774676952039e+00,-7.068808683292368222e+00
4.391305544769030789e+00,4.171601988674087380e+00,4.869769018817095230e+00,2.149884400068225787e+01,2.117930769620673814e+01,2.053252883976872312e+01,-7.404065774676952039e+00,-7.068808683292368222e+00,-6.787561851045030181e+00
4.171601988674087380e+00,4.869769018817095230e+00,4.615087751656151482e+00,2.117930769620673814e+01,2.053252883976872312e+01,2.289471050565859045e+01,-7.068808683292368222e+00,-6.787561851045030181e+00,-7.811873446358204021e+00
4.869769018817095230e+00,4.615087751656151482e+00,4.548785140688503148e+00,2.053252883976872312e+01,2.289471050565859045e+01,2.334798946962014554e+01,-6.787561851045030181e+00,-7.811873446358204021e+00,-7.630714506198230218e+00
4.615087751656151482e+00,4.548785140688503148e+00,4.351200265332148653e+00,2.289471050565859045e+01,2.334798946962014554e+01,2.227149536260274587e+01,-7.811873446358204021e+00,-7.630714506198230218e+00,-7.443978888736258348e+00
4.548785140688503148e+00,4.351200265332148653e+00,4.005493913316363397e+00,2.334798946962014554e+01,2.227149536260274587e+01,2.109684297399101283e+01,-7.630714506198230218e+00,-7.443978888736258348e+00,-7.160831388349814475e+00
4.351200265332148653e+00,4.005493913316363397e+00,4.963868273861566038e+00,2.227149536260274587e+01,2.109684297399101283e+01,2.008275378767754660e+01,-7.443978888736258348e+00,-7.160831388349814475e+00,-6.501810445264920801e+00
4.005493913316363397e+00,4.963868273861566038e+00,4.635990918744298028e+00,2.109684297399101283e+01,2.008275378767754660e+01,2.475980822697137285e+01,-7.160831388349814475e+00,-6.501810445264920801e+00,-7.974980139919361832e+00
4.963868273861566038e+00,4.635990918744298028e+00,4.463183501743525738e+00,2.008275378767754660e+01,2.475980822697137285e+01,2.455143956082570611e+01,-6.501810445264920801e+00,-7.974980139919361832e+00,-7.685325485674280088e+00
4.635990918744298028e+00,4.463183501743525738e+00,4.244028131389814718e+00,2.475980822697137285e+01,2.455143956082570611e+01,2.234646081171889165e+01,-7.974980139919361832e+00,-7.685325485674280088e+00,-7.463901891825091894e+00
4.463183501743525738e+00,4.244028131389814718e+00,4.281657132733714732e+00,2.455143956082570611e+01,2.234646081171889165e+01,2.103453542713250712e+01,-7.685325485674280088e+00,-7.463901891825091894e+00,-7.005457232140173573e+00
4.244028131389814718e+00,4.281657132733714732e+00,4.056631814354524579e+00,2.234646081171889165e+01,2.103453542713250712e+01,2.085688155312456971e+01,-7.463901891825091894e+00,-7.005457232140173573e+00,-6.955823655426357277e+00
4.281657132733714732e+00,4.056631814354524579e+00,4.243588646849910440e+00,2.103453542713250712e+01,2.085688155312456971e+01,2.047837112299268014e+01,-7.005457232140173573e+00,-6.955823655426357277e+00,-6.599819272787874169e+00
4.056631814354524579e+00,4.243588646849910440e+00,4.603659189069661650e+00,2.085688155312456971e+01,2.047837112299268014e+01,2.235281824701654330e+01,-6.955823655426357277e+00,-6.599819272787874169e+00,-6.865378731417107971e+00
4.243588646849910440e+00,4.603659189069661650e+00,4.838889440091818095e+00,2.047837112299268014e+01,2.235281824701654330e+01,2.195822310415212186e+01,-6.599819272787874169e+00,-6.865378731417107971e+00,-7.458028727604121499e+00
4.603659189069661650e+00,4.838889440091818095e+00,4.103568831216502844e+00,2.235281824701654330e+01,2.195822310415212186e+01,2.233776768486787034e+01,-6.865378731417107971e+00,-7.458028727604121499e+00,-7.990154920946523909e+00
4.838889440091818095e+00,4.103568831216502844e+00,4.853933255909713473e+00,2.195822310415212186e+01,2.233776768486787034e+01,2.334956291086953328e+01,-7.458028727604121499e+00,-7.990154920946523909e+00,-6.724694290190365464e+00
4.103568831216502844e+00,4.853933255909713473e+00,4.744644704515964762e+00,2.233776768486787034e+01,2.334956291086953328e+01,2.321943196234165185e+01,-7.990154920946523909e+00,-6.724694290190365464e+00,-7.794623566191456909e+00
4.853933255909713473e+00,4.744644704515964762e+00,4.265148385775563433e+00,2.334956291086953328e+01,2.321943196234165185e+01,2.352365683589024670e+01,-6.724694290190365464e+00,-7.794623566191456909e+00,-7.794642072073161287e+00
4.744644704515964762e+00,4.265148385775563433e+00,4.852704457967346841e+00,2.321943196234165185e+01,2.352365683589024670e+01,2.240314188554881980e+01,-7.794623566191456909e+00,-7.794642072073161287e+00,-6.997257017854473737e+00
4.265148385775563433e+00,4.852704457967346841e+00,4.174830298731481371e+00,2.352365683589024670e+01,2.240314188554881980e+01,2.224260917045700126e+01,-7.794642072073161287e+00,-6.997257017854473737e+00,-7.964191475932566711e+00
4.852704457967346841e+00,4.174830298731481371e+00,4.323563942711949437e+00,2.240314188554881980e+01,2.224260917045700126e+01,2.342518755387396467e+01,-6.997257017854473737e+00,-7.964191475932566711e+00,-6.943718631971709243e+00
4.174830298731481371e+00,4.323563942711949437e+00,4.756381684921787034e+00,2.224260917045700126e+01,2.342518755387396467e+01,2.113788355292317434e+01,-7.964191475932566711e+00,-6.943718631971709243e+00,-7.054436842723679213e+00
4.323563942711949437e+00,4.756381684921787034e+00,4.984108104146388385e+00,2.342518755387396467e+01,2.113788355292317434e+01,2.186099074083344007e+01,-6.943718631971709243e+00,-7.054436842723679213e+00,-7.813419847683470643e+00
4.756381684921787034e+00,4.984108104146388385e+00,4.791912826658743185e+00,2.113788355292317434e+01,2.186099074083344007e+01,2.432799264351284307e+01,-7.054436842723679213e+00,-7.813419847683470643e+00,-8.175722823151819085e+00
4.984108104146388385e+00,4.791912826658743185e+00,4.450019011140598835e+00,2.186099074083344007e+01,2.432799264351284307e+01,2.670742864896973856e+01,-7.813419847683470643e+00,-8.175722823151819085e+00,-7.962187942297479282e+00
4.791912826658743185e+00,4.450019011140598835e+00,4.231656455879848622e+00,2.432799264351284307e+01,2.670742864896973856e+01,2.390377430176739537e+01,-8.175722823151819085e+00,-7.962187942297479282e+00,-7.361511468205251596e+00
4.450019011140598835e+00,4.231656455879848622e+00,4.255766331338008079e+00,2.670742864896973856e+01,2.390377430176739537e+01,2.070626900137466819e+01,-7.962187942297479282e+00,-7.361511468205251596e+00,-7.022387799518015505e+00
4.231656455879848622e+00,4.255766331338008079e+00,4.504012032332249227e+00,2.390377430176739537e+01,2.070626900137466819e+01,2.071228847242277027e+01,-7.361511468205251596e+00,-7.022387799518015505e+00,-6.927813162309134576e+00
4.255766331338008079e+00,4.504012032332249227e+00,4.019134856017581470e+00,2.070626900137466819e+01,2.071228847242277027e+01,2.156638981126772237e+01,-7.022387799518015505e+00,-6.927813162309134576e+00,-7.282439571039810211e+00
4.504012032332249227e+00,4.019134856017581470e+00,4.243995668790288889e+00,2.071228847242277027e+01,2.156638981126772237e+01,2.008653257347302556e+01,-6.927813162309134576e+00,-7.282439571039810211e+00,-6.628947821021263564e+00
4.019134856017581470e+00,4.243995668790288889e+00,4.833610002829278329e+00,2.156638981126772237e+01,2.008653257347302556e+01,2.221353260812890440e+01,-7.282439571039810211e+00,-6.628947821021263564e+00,-6.919162520004895178e+00
4.243995668790288889e+00,4.833610002829278329e+00,4.537653011178548468e+00,2.008653257347302556e+01,2.221353260812890440e+01,2.231071571196452652e+01,-6.628947821021263564e+00,-6.919162520004895178e+00,-7.834675393878235639e+00
4.833610002829278329e+00,4.537653011178548468e+00,4.324554220000893956e+00,2.221353260812890440e+01,2.231071571196452652e+01,2.331217801969364345e+01,-6.919162520004895178e+00,-7.834675393878235639e+00,-7.563033395895666366e+00
4.537653011178548468e+00,4.324554220000893956e+00,4.562509112567860292e+00,2.231071571196452652e+01,2.331217801969364345e+01,2.138021634007645133e+01,-7.834675393878235639e+00,-7.563033395895666366e+00,-7.090558845259800513e+00
4.324554220000893956e+00,4.562509112567860292e+00,4.296917567798304027e+00,2.331217801969364345e+01,2.138021634007645133e+01,2.140355379477925624e+01,-7.563033395895666366e+00,-7.090558845259800513e+00,-7.453779124445787829e+00
4.562509112567860292e+00,4.296917567798304027e+00,4.892036378700511889e+00,2.138021634007645133e+01,2.140355379477925624e+01,2.105117631964066760e+01,-7.090558845259800513e+00,-7.453779124445787829e+00,-7.032122641610830449e+00
4.296917567798304027e+00,4.892036378700511889e+00,4.479137566170770413e+00,2.140355379477925624e+01,2.105117631964066760e+01,2.227359079352256188e+01,-7.453779124445787829e+00,-7.032122641610830449e+00,-7.970091784722253436e+00
4.892036378700511889e+00,4.479137566170770413e+00,4.019367201780150722e+00,2.105117631964066760e+01,2.227359079352256188e+01,2.415113629158449626e+01,-7.032122641610830449e+00,-7.970091784722253436e+00,-7.363644744775871942e+00
4.479137566170770413e+00,4.019367201780150722e+00,4.081479059644742335e+00,2.227359079352256188e+01,2.415113629158449626e+01,2.021991167754618246e+01,-7.970091784722253436e+00,-7.363644744775871942e+00,-6.514002543595123207e+00
4.019367201780150722e+00,4.081479059644742335e+00,4.101712786096973318e+00,2.415113629158449626e+01,2.021991167754618246e+01,2.255829682502189826e+01,-7.363644744775871942e+00,-6.514002543595123207e+00,-6.613889457045805997e+00
4.081479059644742335e+00,4.101712786096973318e+00,4.937511401798500010e+00,2.021991167754618246e+01,2.255829682502189826e+01,2.193898645040323103e+01,-6.514002543595123207e+00,-6.613889457045805997e+00,-6.645663641533303689e+00
4.101712786096973318e+00,4.937511401798500010e+00,4.409268017495701741e+00,2.255829682502189826e+01,2.193898645040323103e+01,2.381869561256841550e+01,-6.613889457045805997e+00,-6.645663641533303689e+00,-7.914337664537498540e+00
4.937511401798500010e+00,4.409268017495701741e+00,4.343458091386379394e+00,2.193898645040323103e+01,2.381869561256841550e+01,2.355258718240332172e+01,-6.645663641533303689e+00,-7.914337664537498540e+00,-7.384281997423004285e+00
4.409268017495701741e+00,4.343458091386379394e+00,4.951589926736925662e+00,2.381869561256841550e+01,2.355258718240332172e+01,2.094408035440008220e+01,-7.914337664537498540e+00,-7.384281997423004285e+00,-7.138804935120758088e+00
4.343458091386379394e+00,4.951589926736925662e+00,4.480407990630788539e+00,2.355258718240332172e+01,2.094408035440008220e+01,2.217326167980290919e+01,-7.384281997423004285e+00,-7.138804935120758088e+00,-7.975442721209306640e+00
4.951589926736925662e+00,4.480407990630788539e+00,4.756859074929371545e+00,2.094408035440008220e+01,2.217326167980290919e+01,2.415301357011187022e+01,-7.138804935120758088e+00,-7.975442721209306640e+00,-7.401673927764655936e+00
4.480407990630788539e+00,4.756859074929371545e+00,4.792894214804160669e+00,2.217326167980290919e+01,2.415301357011187022e+01,2.198208194203735033e+01,-7.975442721209306640e+00,-7.401673927764655936e+00,-7.738719900508920446e+00
4.756859074929371545e+00,4.792894214804160669e+00,4.095023456570891618e+00,2.415301357011187022e+01,2.198208194203735033e+01,2.335097192891615236e+01,-7.401673927764655936e+00,-7.738719900508920446e+00,-7.861276671373843783e+00
4.792894214804160669e+00,4.095023456570891618e+00,4.981856656574490394e+00,2.198208194203735033e+01,2.335097192891615236e+01,2.235471476672264757e+01,-7.738719900508920446e+00,-7.861276671373843783e+00,-6.811414828963029855e+00
4.095023456570891618e+00,4.981856656574490394e+00,4.223900136009351769e+00,2.335097192891615236e+01,2.235471476672264757e+01,2.313833456601077287e+01,-7.861276671373843783e+00,-6.811414828963029855e+00,-8.151681939539217936e+00
4.981856656574490394e+00,4.223900136009351769e+00,4.286703330133478929e+00,2.235471476672264757e+01,2.313833456601077287e+01,2.503917485267223242e+01,-6.811414828963029855e+00,-8.151681939539217936e+00,-6.905442251588258529e+00
4.223900136009351769e+00,4.286703330133478929e+00,4.509118457523636714e+00,2.313833456601077287e+01,2.503917485267223242e+01,2.116716309498310267e+01,-8.151681939539217936e+00,-6.905442251588258529e+00,-6.928674244553906902e+00
4.286703330133478929e+00,4.509118457523636714e+00,4.605818693336900971e+00,2.503917485267223242e+01,2.116716309498310267e+01,2.149605077099130668e+01,-6.905442251588258529e+00,-6.928674244553906902e+00,-7.350275853944523874e+00
4.509118457523636714e+00,4.605818693336900971e+00,4.755078962664555320e+00,2.116716309498310267e+01,2.149605077099130668e+01,2.161774921479713285e+01,-6.928674244553906902e+00,-7.350275853944523874e+00,-7.585797534620092542e+00
4.605818693336900971e+00,4.755078962664555320e+00,4.700572217544432441e+00,2.149605077099130668e+01,2.161774921479713285e+01,2.259091034525781083e+01,-7.350275853944523874e+00,-7.585797534620092542e+00,-7.742402857482056255e+00
4.755078962664555320e+00,4.700572217544432441e+00,4.118225276528846734e+00,2.161774921479713285e+01,2.259091034525781083e+01,2.317054805390132088e+01,-7.585797534620092542e+00,-7.742402857482056255e+00,-7.669394229775332583e+00
4.700572217544432441e+00,4.118225276528846734e+00,4.342743353694058506e+00,2.259091034525781083e+01,2.317054805390132088e+01,2.134931784811936240e+01,-7.742402857482056255e+00,-7.669394229775332583e+00,-6.756724591544550407e+00
4.118225276528846734e+00,4.342743353694058506e+00,4.033651247458850619e+00,2.317054805390132088e+01,2.134931784811936240e+01,2.185831010656927731e+01,-7.669394229775332583e+00,-6.756724591544550407e+00,-7.071209747474788365e+00
4.342743353694058506e+00,4.033651247458850619e+00,4.247658257634320478e+00,2.134931784811936240e+01,2.185831010656927731e+01,2.020297479683885911e+01,-6.756724591544550407e+00,-7.071209747474788365e+00,-6.562215519006121767e+00
4.033651247458850619e+00,4.247658257634320478e+00,4.388336139674705372e+00,2.185831010656927731e+01,2.020297479683885911e+01,2.265430995889755295e+01,-7.071209747474788365e+00,-6.562215519006121767e+00,-6.905795041946652724e+00
4.247658257634320478e+00,4.388336139674705372e+00,4.171615214664145199e+00,2.020297479683885911e+01,2.265430995889755295e+01,2.147681508967260200e+01,-6.562215519006121767e+00,-6.905795041946652724e+00,-7.073628803531652132e+00
4.388336139674705372e+00,4.171615214664145199e+00,4.171112938627747013e+00,2.265430995889755295e+01,2.147681508967260200e+01,2.050660078933503172e+01,-6.905795041946652724e+00,-7.073628803531652132e+00,-6.752118909250451217e+00
4.171615214664145199e+00,4.171112938627747013e+00,4.273442348513674105e+00,2.147681508967260200e+01,2.050660078933503172e+01,2.140906256482260162e+01,-7.073628803531652132e+00,-6.752118909250451217e+00,-6.777843988816143472e+00
4.171112938627747013e+00,4.273442348513674105e+00,4.289124719991784573e+00,2.050660078933503172e+01,2.140906256482260162e+01,2.155198669251951671e+01,-6.752118909250451217e+00,-6.777843988816143472e+00,-6.980423525761385584e+00
4.273442348513674105e+00,4.289124719991784573e+00,4.865117358961025040e+00,2.140906256482260162e+01,2.155198669251951671e+01,2.095192598364772607e+01,-6.777843988816143472e+00,-6.980423525761385584e+00,-6.884878070545922490e+00
4.289124719991784573e+00,4.865117358961025040e+00,4.750921406878124031e+00,2.155198669251951671e+01,2.095192598364772607e+01,2.253002842776027137e+01,-6.980423525761385584e+00,-6.884878070545922490e+00,-7.891088567392246844e+00
4.865117358961025040e+00,4.750921406878124031e+00,4.884936950507063003e+00,2.095192598364772607e+01,2.253002842776027137e+01,2.414966410586902157e+01,-6.884878070545922490e+00,-7.891088567392246844e+00,-7.829602664757540964e+00
4.750921406878124031e+00,4.884936950507063003e+00,4.646569327097588520e+00,2.253002842776027137e+01,2.414966410586902157e+01,2.409567725820940254e+01,-7.891088567392246844e+00,-7.829602664757540964e+00,-7.929744339175366363e+00
4.884936950507063003e+00,4.646569327097588520e+00,4.894268023841209292e+00,2.414966410586902157e+01,2.409567725820940254e+01,2.433192721404518366e+01,-7.829602664757540964e+00,-7.929744339175366363e+00,-7.709591472608376961e+00
4.646569327097588520e+00,4.894268023841209292e+00,4.027288316260305479e+00,2.409567725820940254e+01,2.433192721404518366e+01,2.347507304784139492e+01,-7.929744339175366363e+00,-7.709591472608376961e+00,-7.976507367174829888e+00
4.894268023841209292e+00,4.027288316260305479e+00,4.862052239593317893e+00,2.433192721404518366e+01,2.347507304784139492e+01,2.311276741863614603e+01,-7.709591472608376961e+00,-7.976507367174829888e+00,-6.655038419896223800e+00
4.027288316260305479e+00,4.862052239593317893e+00,4.795975842190033589e+00,2.347507304784139492e+01,2.311276741863614603e+01,2.347644833335770542e+01,-7.976507367174829888e+00,-6.655038419896223800e+00,-7.846695410877097210e+00
4.862052239593317893e+00,4.795975842190033589e+00,4.861146283495767939e+00,2.311276741863614603e+01,2.347644833335770542e+01,2.397872696297108064e+01,-6.655038419896223800e+00,-7.846695410877097210e+00,-7.879137672218424093e+00
4.795975842190033589e+00,4.861146283495767939e+00,4.552252008352239088e+00,2.347644833335770542e+01,2.397872696297108064e+01,2.437891045914009425e+01,-7.846695410877097210e+00,-7.879137672218424093e+00,-8.014730855239747598e+00
4.861146283495767939e+00,4.552252008352239088e+00,4.247046629795783623e+00,2.397872696297108064e+01,2.437891045914009425e+01,2.470674069873440359e+01,-7.879137672218424093e+00,-8.014730855239747598e+00,-7.511723711291758754e+00
4.552252008352239088e+00,4.247046629795783623e+00,4.255476905348205108e+00,2.437891045914009425e+01,2.470674069873440359e+01,2.107092711852946110e+01,-8.014730855239747598e+00,-7.511723711291758754e+00,-6.900256752442087915e+00
4.247046629795783623e+00,4.255476905348205108e+00,4.445526529915150071e+00,2.470674069873440359e+01,2.107092711852946110e+01,2.107087283858911064e+01,-7.511723711291758754e+00,-6.900256752442087915e+00,-6.905969506776735933e+00
4.255476905348205108e+00,4.445526529915150071e+00,4.908265552783619867e+00,2.107092711852946110e+01,2.107087283858911064e+01,2.149779069297613887e+01,-6.900256752442087915e+00,-6.905969506776735933e+00,-7.176987646740026427e+00
4.445526529915150071e+00,4.908265552783619867e+00,4.913912978561240763e+00,2.107087283858911064e+01,2.149779069297613887e+01,2.215837654177359184e+01,-6.905969506776735933e+00,-7.176987646740026427e+00,-8.002350879684739127e+00
4.908265552783619867e+00,4.913912978561240763e+00,4.987119717865954982e+00,2.149779069297613887e+01,2.215837654177359184e+01,2.540326716112313932e+01,-7.176987646740026427e+00,-8.002350879684739127e+00,-8.065460954476613153e+00
4.913912978561240763e+00,4.987119717865954982e+00,4.986729177078273345e+00,2.215837654177359184e+01,2.540326716112313932e+01,2.606809749994029701e+01,-8.002350879684739127e+00,-8.065460954476613153e+00,-8.243564379834843692e+00
4.987119717865954982e+00,4.986729177078273345e+00,4.030665606166557779e+00,2.540326716112313932e+01,2.606809749994029701e+01,2.782153610831071333e+01,-8.065460954476613153e+00,-8.243564379834843692e+00,-8.253165597884976279e+00
4.986729177078273345e+00,4.030665606166557779e+00,4.133443964772784085e+00,2.606809749994029701e+01,2.782153610831071333e+01,2.561551116741430434e+01,-8.243564379834843692e+00,-8.253165597884976279e+00,-6.687207695296612187e+00
4.030665606166557779e+00,4.133443964772784085e+00,4.012666249221449100e+00,2.782153610831071333e+01,2.561551116741430434e+01,2.170986416144518572e+01,-8.253165597884976279e+00,-6.687207695296612187e+00,-6.718213942790037585e+00
4.133443964772784085e+00,4.012666249221449100e+00,4.343545100046096508e+00,2.561551116741430434e+01,2.170986416144518572e+01,2.110463344093990301e+01,-6.687207695296612187e+00,-6.718213942790037585e+00,-6.430024223546467077e+00
4.012666249221449100e+00,4.343545100046096508e+00,4.404610713964966173e+00,2.170986416144518572e+01,2.110463344093990301e+01,2.383977385681444616e+01,-6.718213942790037585e+00,-6.430024223546467077e+00,-6.889229349425556315e+00
4.343545100046096508e+00,4.404610713964966173e+00,4.198514143988805181e+00,2.110463344093990301e+01,2.383977385681444616e+01,2.154602179107666515e+01,-6.430024223546467077e+00,-6.889229349425556315e+00,-7.112480801738099601e+00
4.404610713964966173e+00,4.198514143988805181e+00,4.743573428150112292e+00,2.383977385681444616e+01,2.154602179107666515e+01,2.053363428572704308e+01,-6.889229349425556315e+00,-7.112480801738099601e+00,-6.827752900243737599e+00
4.198514143988805181e+00,4.743573428150112292e+00,4.285443627116711340e+00,2.154602179107666515e+01,2.053363428572704308e+01,2.248881070728051412e+01,-7.112480801738099601e+00,-6.827752900243737599e+00,-7.641955171934879942e+00
4.743573428150112292e+00,4.285443627116711340e+00,4.008481643028965813e+00,2.053363428572704308e+01,2.248881070728051412e+01,2.172286463882381824e+01,-6.827752900243737599e+00,-7.641955171934879942e+00,-7.148367011860272235e+00
4.285443627116711340e+00,4.008481643028965813e+00,4.024635739499128562e+00,2.248881070728051412e+01,2.172286463882381824e+01,2.005019882262808650e+01,-7.641955171934879942e+00,-7.148367011860272235e+00,-6.555075280988253539e+00
4.008481643028965813e+00,4.024635739499128562e+00,4.076438748649406030e+00,2.172286463882381824e+01,2.005019882262808650e+01,2.216490771951403715e+01,-7.148367011860272235e+00,-6.555075280988253539e+00,-6.413443446093822331e+00
4.024635739499128562e+00,4.076438748649406030e+00,4.520321232187265892e+00,2.005019882262808650e+01,2.216490771951403715e+01,2.325509835043620654e+01,-6.555075280988253539e+00,-6.413443446093822331e+00,-6.495482661486478015e+00
4.076438748649406030e+00,4.520321232187265892e+00,4.831570785236698029e+00,2.216490771951403715e+01,2.325509835043620654e+01,2.370502845508074685e+01,-6.413443446093822331e+00,-6.495482661486478015e+00,-7.199698319496342869e+00
4.520321232187265892e+00,4.831570785236698029e+00,4.981808513032275343e+00,2.325509835043620654e+01,2.370502845508074685e+01,2.201507694623325762e+01,-6.495482661486478015e+00,-7.199698319496342869e+00,-7.887090351108017039e+00
4.831570785236698029e+00,4.981808513032275343e+00,4.087137038186106075e+00,2.370502845508074685e+01,2.201507694623325762e+01,2.465507221444276809e+01,-7.199698319496342869e+00,-7.887090351108017039e+00,-8.219172702734317326e+00
4.981808513032275343e+00,4.087137038186106075e+00,4.164279481926042692e+00,2.201507694623325762e+01,2.465507221444276809e+01,2.541516679720682603e+01,-7.887090351108017039e+00,-8.219172702734317326e+00,-6.865671942594377519e+00
4.087137038186106075e+00,4.164279481926042692e+00,4.051353176311549120e+00,2.465507221444276809e+01,2.541516679720682603e+01,2.097671092301506235e+01,-8.219172702734317326e+00,-6.865671942594377519e+00,-6.790139944317572507e+00
4.164279481926042692e+00,4.051353176311549120e+00,4.507350888468561578e+00,2.541516679720682603e+01,2.097671092301506235e+01,2.099904253210802096e+01,-6.865671942594377519e+00,-6.790139944317572507e+00,-6.553992447846976432e+00
4.051353176311549120e+00,4.507350888468561578e+00,4.058828075674650648e+00,2.097671092301506235e+01,2.099904253210802096e+01,2.326300066441232772e+01,-6.790139944317572507e+00,-6.553992447846976432e+00,-7.227787777355906051e+00
4.507350888468561578e+00,4.058828075674650648e+00,4.359248741682203665e+00,2.099904253210802096e+01,2.326300066441232772e+01,2.019804412532707261e+01,-6.553992447846976432e+00,-7.227787777355906051e+00,-6.542585936491856380e+00
4.058828075674650648e+00,4.359248741682203665e+00,4.465165349819982588e+00,2.326300066441232772e+01,2.019804412532707261e+01,2.302032766319910095e+01,-7.227787777355906051e+00,-6.542585936491856380e+00,-7.016729917345629453e+00
4.359248741682203665e+00,4.465165349819982588e+00,4.519616483263271256e+00,2.019804412532707261e+01,2.302032766319910095e+01,2.128918945462161361e+01,-6.542585936491856380e+00,-7.016729917345629453e+00,-7.233541350298521522e+00
4.465165349819982588e+00,4.519616483263271256e+00,4.049618140414116496e+00,2.302032766319910095e+01,2.128918945462161361e+01,2.119263067078228246e+01,-7.016729917345629453e+00,-7.233541350298521522e+00,-7.329752306619043090e+00
4.519616483263271256e+00,4.049618140414116496e+00,4.990269209927784111e+00,2.128918945462161361e+01,2.119263067078228246e+01,2.025924310912021298e+01,-7.233541350298521522e+00,-7.329752306619043090e+00,-6.484388713304576335e+00
4.049618140414116496e+00,4.990269209927784111e+00,4.584983338721103863e+00,2.119263067078228246e+01,2.025924310912021298e+01,2.494559533582643240e+01,-7.329752306619043090e+00,-6.484388713304576335e+00,-8.025665413966535766e+00
4.990269209927784111e+00,4.584983338721103863e+00,4.893827776741316526e+00,2.025924310912021298e+01,2.494559533582643240e+01,2.477237899136837385e+01,-6.484388713304576335e+00,-8.025665413966535766e+00,-7.603809277745675388e+00
4.584983338721103863e+00,4.893827776741316526e+00,4.807495715941411341e+00,2.494559533582643240e+01,2.477237899136837385e+01,2.297400700131799667e+01,-8.025665413966535766e+00,-7.603809277745675388e+00,-7.994930392924737284e+00
4.893827776741316526e+00,4.807495715941411341e+00,4.263923890069316158e+00,2.477237899136837385e+01,2.297400700131799667e+01,2.513701284183203200e+01,-7.603809277745675388e+00,-7.994930392924737284e+00,-7.978233281458092740e+00
4.807495715941411341e+00,4.263923890069316158e+00,4.491740698667051390e+00,2.297400700131799667e+01,2.513701284183203200e+01,2.372422405475986906e+01,-7.994930392924737284e+00,-7.978233281458092740e+00,-7.083633377029716627e+00
4.263923890069316158e+00,4.491740698667051390e+00,4.443126602323324903e+00,2.513701284183203200e+01,2.372422405475986906e+01,2.132792711749019432e+01,-7.978233281458092740e+00,-7.083633377029716627e+00,-7.266758510076801514e+00
4.491740698667051390e+00,4.443126602323324903e+00,4.136268958857871603e+00,2.372422405475986906e+01,2.132792711749019432e+01,2.110997973106357861e+01,-7.083633377029716627e+00,-7.266758510076801514e+00,-7.279526158068218677e+00
4.443126602323324903e+00,4.136268958857871603e+00,4.039371459266442699e+00,2.132792711749019432e+01,2.110997973106357861e+01,2.033374745179607146e+01,-7.266758510076801514e+00,-7.279526158068218677e+00,-6.786810220232077029e+00
4.136268958857871603e+00,4.039371459266442699e+00,4.755451263334746770e+00,2.110997973106357861e+01,2.033374745179607146e+01,2.095642851536224072e+01,-7.279526158068218677e+00,-6.786810220232077029e+00,-6.461290264504547132e+00
4.039371459266442699e+00,4.755451263334746770e+00,4.098059447715836079e+00,2.033374745179607146e+01,2.095642851536224072e+01,2.456971616003234615e+01,-6.786810220232077029e+00,-6.461290264504547132e+00,-7.637339523405311859e+00
4.755451263334746770e+00,4.098059447715836079e+00,4.007243974680029908e+00,2.095642851536224072e+01,2.456971616003234615e+01,2.115723505859483566e+01,-6.461290264504547132e+00,-7.637339523405311859e+00,-6.755684945055445034e+00
4.098059447715836079e+00,4.007243974680029908e+00,4.598490020624309338e+00,2.456971616003234615e+01,2.115723505859483566e+01,2.101208998913135773e+01,-7.637339523405311859e+00,-6.755684945055445034e+00,-6.507143990741862005e+00
4.007243974680029908e+00,4.598490020624309338e+00,4.215510782810117263e+00,2.115723505859483566e+01,2.101208998913135773e+01,2.382074489581021126e+01,-6.755684945055445034e+00,-6.507143990741862005e+00,-7.413329500594923793e+00
4.598490020624309338e+00,4.215510782810117263e+00,4.860551780971270830e+00,2.101208998913135773e+01,2.382074489581021126e+01,2.077445308577896554e+01,-6.507143990741862005e+00,-7.413329500594923793e+00,-6.870491182510909844e+00
